Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
ORD-000124,2016-05-17,2016-05-20,Standard,CUST-0120,Customer_CUST-0120,Corporate,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0477,Furniture,Furnishings,20328.49,13,0.2,1155.58,43.79,Low
ORD-000125,2016-02-11,2016-02-17,Second Class,CUST-1817,Customer_CUST-1817,Corporate,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0489,Office Supplies,Fasteners,410.82,8,0.3,175.02,58.66,Medium
ORD-000126,2017-03-15,2017-03-22,Standard,CUST-1773,Customer_CUST-1773,Corporate,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0219,Office Supplies,Paper,143.01,9,0.2,50.52,0.87,Medium
ORD-000127,2015-04-09,2015-04-16,Standard,CUST-0510,Customer_CUST-0510,Home Office,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0187,Furniture,Furnishings,7204.79,7,0.3,1171.6,30.21,Low
ORD-000128,2016-11-14,2016-11-15,Standard,CUST-1917,Customer_CUST-1917,Corporate,France,Marseille,Marseille,Europe,Europe,PROD-0124,Furniture,Tables,18816.33,12,0.2,3776.03,75.19,Medium
ORD-000129,2016-12-26,2016-12-28,Standard,CUST-1797,Customer_CUST-1797,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0335,Technology,Phones,582.35,7,0.1,195.8,65.15,Critical
ORD-000130,2017-08-18,2017-08-21,Same Day,CUST-0514,Customer_CUST-0514,Corporate,China,Shanghai,Shanghai,Asia,Asia Pacific,PROD-0308,Furniture,Furnishings,7978.91,5,0.1,2123.02,13.57,Medium
ORD-000131,2016-09-04,2016-09-05,Same Day,CUST-1391,Customer_CUST-1391,Consumer,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0437,Furniture,Tables,19137.93,12,0.1,4372.64,23.29,Critical
ORD-000132,2016-10-04,2016-10-11,First Class,CUST-1104,Customer_CUST-1104,Home Office,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0444,Office Supplies,Labels,172.94,1,0.0,56.78,23.93,Medium
ORD-000133,2017-10-25,2017-10-27,Standard,CUST-1383,Customer_CUST-1383,Corporate,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0111,Technology,Phones,12144.72,9,0.0,3009.86,28.71,High
ORD-000134,2018-05-26,2018-05-29,Standard,CUST-0191,Customer_CUST-0191,Corporate,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0265,Office Supplies,Storage,368.04,7,0.2,121.32,34.56,Low
ORD-000135,2016-05-17,2016-05-21,Second Class,CUST-1660,Customer_CUST-1660,Home Office,Germany,Hamburg,Hamburg,Europe,Europe,PROD-0284,Office Supplies,Binders,568.27,14,0.4,177.23,49.71,Low
ORD-000136,2017-02-05,2017-02-08,Same Day,CUST-1718,Customer_CUST-1718,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,Latin America,PROD-0066,Office Supplies,Paper,123.29,10,0.4,16.51,63.05,Low
ORD-000137,2016-02-02,2016-02-07,Standard,CUST-1958,Customer_CUST-1958,Consumer,Canada,Calgary,Ontario,North America,USCA,PROD-0213,Furniture,Chairs,5953.65,4,0.2,1605.91,21.33,Medium
ORD-000138,2017-05-20,2017-05-23,First Class,CUST-1660,Customer_CUST-1660,Home Office,Nigeria,Lagos,Lagos,Africa,Africa,PROD-0331,Furniture,Tables,14689.94,12,0.0,6480.53,76.89,Critical
ORD-000139,2017-03-05,2017-03-10,Same Day,CUST-1041,Customer_CUST-1041,Consumer,Canada,Toronto,British Columbia,North America,USCA,PROD-0352,Office Supplies,Binders,491.04,12,0.4,57.53,77.96,High
ORD-000140,2016-01-28,2016-01-30,First Class,CUST-0031,Customer_CUST-0031,Consumer,South Korea,Busan,Busan,Asia,Asia Pacific,PROD-0278,Office Supplies,Paper,92.65,1,0.3,17.94,58.21,High
ORD-000141,2015-07-26,2015-07-29,Standard,CUST-0897,Customer_CUST-0897,Corporate,United States,Phoenix,Pennsylvania,North America,USCA,PROD-0035,Furniture,Chairs,2349.09,2,0.0,932.38,32.37,Medium
ORD-000142,2017-11-04,2017-11-06,Standard,CUST-1158,Customer_CUST-1158,Consumer,United States,Philadelphia,Texas,North America,USCA,PROD-0106,Office Supplies,Binders,790.88,13,0.3,80.44,1.41,Low
ORD-000143,2017-06-10,2017-06-12,Standard,CUST-1247,Customer_CUST-1247,Consumer,Canada,Vancouver,Quebec,North America,USCA,PROD-0425,Furniture,Furnishings,1451.8,5,0.1,507.41,4.15,Low
ORD-000144,2017-05-13,2017-05-20,Second Class,CUST-1094,Customer_CUST-1094,Home Office,Chile,Santiago,Santiago,South America,Latin America,PROD-0208,Office Supplies,Envelopes,215.45,11,0.4,63.1,71.49,Medium
ORD-000145,2017-01-12,2017-01-13,Standard,CUST-1828,Customer_CUST-1828,Corporate,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0159,Technology,Accessories,597.92,4,0.0,156.43,70.11,Medium
ORD-000146,2018-06-18,2018-06-20,Standard,CUST-0392,Customer_CUST-0392,Home Office,United Kingdom,Birmingham,Birmingham,Europe,Europe,PROD-0191,Office Supplies,Binders,1108.76,8,0.3,218.63,4.84,High
ORD-000147,2016-07-17,2016-07-19,First Class,CUST-1117,Customer_CUST-1117,Home Office,Colombia,Medellin,Medellin,South America,Latin America,PROD-0315,Office Supplies,Fasteners,127.11,12,0.2,16.61,71.6,Medium
ORD-000148,2017-10-17,2017-10-24,Standard,CUST-1097,Customer_CUST-1097,Consumer,Canada,Toronto,Ontario,North America,USCA,PROD-0138,Office Supplies,Fasteners,470.28,8,0.0,199.41,69.19,Medium
ORD-000149,2015-04-06,2015-04-13,Standard,CUST-1162,Customer_CUST-1162,Home Office,Australia,Melbourne,Melbourne,Asia,Asia Pacific,PROD-0360,Office Supplies,Paper,1376.08,9,0.2,326.94,5.65,Low
ORD-000150,2016-04-29,2016-05-02,Second Class,CUST-0024,Customer_CUST-0024,Home Office,United States,Chicago,Florida,North America,USCA,PROD-0036,Technology,Accessories,853.66,2,0.2,70.32,59.65,Low
ORD-000151,2018-12-01,2018-12-08,Second Class,CUST-0447,Customer_CUST-0447,Consumer,Argentina,Buenos Aires,Buenos Aires,South America,Latin America,PROD-0213,Furniture,Furnishings,2820.25,14,0.0,1026.37,1.97,Critical
ORD-000152,2015-08-19,2015-08-22,First Class,CUST-0168,Customer_CUST-0168,Home Office,United States,Houston,California,North America,USCA,PROD-0328,Technology,Machines,2254.4,7,0.1,583.02,27.58,High
ORD-000153,2017-01-18,2017-01-22,Standard,CUST-0770,Customer_CUST-0770,Consumer,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0047,Technology,Copiers,8996.12,10,0.0,2025.5,33.3,Medium
ORD-000154,2018-04-09,2018-04-16,Second Class,CUST-1300,Customer_CUST-1300,Home Office,China,Shanghai,Shanghai,Asia,Asia Pacific,PROD-0490,Technology,Accessories,4161.81,11,0.2,501.1,73.09,Medium
ORD-000155,2016-06-24,2016-06-25,Second Class,CUST-0289,Customer_CUST-0289,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,Latin America,PROD-0442,Technology,Accessories,8238.91,11,0.1,2071.28,62.97,Low
ORD-000156,2017-11-25,2017-11-27,Standard,CUST-1038,Customer_CUST-1038,Consumer,Egypt,Cairo,Cairo,Africa,Africa,PROD-0236,Office Supplies,Labels,67.89,3,0.2,28.17,5.71,Medium
ORD-000157,2016-06-08,2016-06-09,First Class,CUST-1504,Customer_CUST-1504,Corporate,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0047,Office Supplies,Paper,143.98,2,0.0,41.21,69.53,Critical
ORD-000158,2018-03-29,2018-04-03,Standard,CUST-0438,Customer_CUST-0438,Consumer,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0097,Technology,Accessories,10930.42,8,0.0,3585.49,22.98,Low
ORD-000159,2018-06-20,2018-06-27,Standard,CUST-0055,Customer_CUST-0055,Consumer,Germany,Frankfurt,Frankfurt,Europe,Europe,PROD-0232,Office Supplies,Art,18.88,7,0.2,2.92,46.69,High
ORD-000160,2018-01-14,2018-01-16,Standard,CUST-1317,Customer_CUST-1317,Consumer,Canada,Vancouver,Quebec,North America,USCA,PROD-0022,Technology,Machines,4215.79,3,0.0,1154.91,10.85,High
ORD-000161,2016-07-31,2016-08-01,Standard,CUST-0728,Customer_CUST-0728,Home Office,France,Marseille,Marseille,Europe,Europe,PROD-0414,Technology,Accessories,2284.58,3,0.1,179.25,1.34,Low
ORD-000162,2016-11-12,2016-11-19,Standard,CUST-1385,Customer_CUST-1385,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0407,Office Supplies,Art,128.96,3,0.2,55.56,38.28,Low
ORD-000163,2016-07-10,2016-07-17,First Class,CUST-0084,Customer_CUST-0084,Corporate,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0372,Furniture,Chairs,10688.21,12,0.3,2729.18,20.62,Medium
ORD-000164,2017-10-09,2017-10-13,Standard,CUST-0369,Customer_CUST-0369,Corporate,United States,Chicago,Florida,North America,USCA,PROD-0463,Furniture,Furnishings,1806.79,14,0.0,505.14,20.82,High
ORD-000165,2016-10-07,2016-10-11,Same Day,CUST-1926,Customer_CUST-1926,Consumer,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0303,Technology,Machines,5252.76,11,0.3,1932.56,74.33,Medium
ORD-000166,2017-03-06,2017-03-08,Second Class,CUST-1185,Customer_CUST-1185,Corporate,United States,Houston,Texas,North America,USCA,PROD-0124,Furniture,Furnishings,2307.64,6,0.1,345.01,75.84,Low
ORD-000167,2017-11-17,2017-11-22,Standard,CUST-0896,Customer_CUST-0896,Consumer,Colombia,Bogota,Bogota,South America,Latin America,PROD-0235,Technology,Phones,7273.91,10,0.2,2418.61,26.51,High
ORD-000168,2018-09-25,2018-09-29,Standard,CUST-0306,Customer_CUST-0306,Consumer,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0182,Technology,Accessories,6681.68,7,0.0,418.06,77.96,Medium
ORD-000169,2018-09-16,2018-09-20,Second Class,CUST-1500,Customer_CUST-1500,Corporate,Chile,Santiago,Santiago,South America,Latin America,PROD-0218,Furniture,Chairs,15526.38,10,0.1,2287.78,77.79,Medium
ORD-000170,2018-10-03,2018-10-08,Second Class,CUST-1483,Customer_CUST-1483,Home Office,Australia,Melbourne,Melbourne,Asia,Asia Pacific,PROD-0400,Office Supplies,Storage,682.53,6,0.3,204.31,33.32,Critical
ORD-000171,2018-06-08,2018-06-09,Standard,CUST-1764,Customer_CUST-1764,Corporate,Canada,Montreal,British Columbia,North America,USCA,PROD-0266,Technology,Accessories,2048.4,3,0.0,103.49,55.17,Medium
ORD-000172,2015-07-09,2015-07-13,Standard,CUST-1620,Customer_CUST-1620,Consumer,Canada,Toronto,British Columbia,North America,USCA,PROD-0164,Technology,Machines,1165.23,4,0.3,421.5,9.93,Low
ORD-000173,2018-06-02,2018-06-05,First Class,CUST-0710,Customer_CUST-0710,Corporate,Germany,Munich,Munich,Europe,Europe,PROD-0284,Technology,Phones,1182.8,1,0.1,372.07,30.89,Medium
ORD-000174,2018-11-09,2018-11-15,Standard,CUST-0200,Customer_CUST-0200,Consumer,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0170,Furniture,Tables,1291.29,11,0.3,543.04,42.43,High
ORD-000175,2018-11-01,2018-11-07,First Class,CUST-0335,Customer_CUST-0335,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0474,Technology,Phones,1508.84,12,0.5,329.08,12.69,Medium
ORD-000176,2018-07-30,2018-08-03,Second Class,CUST-1366,Customer_CUST-1366,Home Office,Netherlands,Amsterdam,Amsterdam,Europe,Europe,PROD-0095,Technology,Copiers,3432.88,6,0.0,1374.1,35.33,High
ORD-000177,2016-09-24,2016-09-25,Standard,CUST-0179,Customer_CUST-0179,Consumer,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0466,Office Supplies,Art,427.78,9,0.2,186.31,30.57,Low
ORD-000178,2016-09-19,2016-09-26,Standard,CUST-0450,Customer_CUST-0450,Consumer,Colombia,Medellin,Medellin,South America,Latin America,PROD-0145,Technology,Accessories,10489.69,12,0.0,947.2,58.97,Medium
ORD-000179,2017-08-30,2017-08-31,Standard,CUST-1725,Customer_CUST-1725,Consumer,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0304,Furniture,Chairs,503.27,13,0.0,78.65,53.35,High
ORD-000180,2018-07-06,2018-07-08,First Class,CUST-1180,Customer_CUST-1180,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0308,Office Supplies,Paper,1351.86,11,0.2,591.13,4.71,Medium
ORD-000181,2018-10-14,2018-10-17,Standard,CUST-0740,Customer_CUST-0740,Consumer,Canada,Toronto,British Columbia,North America,USCA,PROD-0096,Technology,Copiers,5985.57,13,0.0,2162.04,60.57,Low
ORD-000182,2016-12-10,2016-12-11,Standard,CUST-0868,Customer_CUST-0868,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0188,Office Supplies,Labels,149.94,2,0.1,46.8,44.44,Medium
ORD-000183,2018-12-05,2018-12-10,Second Class,CUST-1196,Customer_CUST-1196,Corporate,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0423,Furniture,Furnishings,8107.14,6,0.2,3366.19,53.43,Medium
ORD-000184,2016-10-10,2016-10-13,Standard,CUST-0978,Customer_CUST-0978,Corporate,Canada,Montreal,Ontario,North America,USCA,PROD-0051,Office Supplies,Labels,315.75,3,0.1,84.22,27.99,Medium
ORD-000185,2015-11-14,2015-11-20,Standard,CUST-1420,Customer_CUST-1420,Consumer,China,Shanghai,Shanghai,Asia,Asia Pacific,PROD-0307,Office Supplies,Envelopes,1471.84,13,0.2,333.02,72.28,Critical
ORD-000186,2018-06-02,2018-06-05,First Class,CUST-1235,Customer_CUST-1235,Home Office,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0133,Furniture,Tables,5830.03,10,0.3,293.88,27.07,Medium
ORD-000187,2018-06-11,2018-06-16,Standard,CUST-1593,Customer_CUST-1593,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,Latin America,PROD-0362,Technology,Copiers,1727.05,3,0.4,635.22,29.7,Low
ORD-000188,2016-11-14,2016-11-18,Same Day,CUST-0666,Customer_CUST-0666,Consumer,United States,Phoenix,New York,North America,USCA,PROD-0119,Furniture,Tables,1385.5,2,0.2,323.24,55.89,High
ORD-000189,2016-10-25,2016-10-30,First Class,CUST-0025,Customer_CUST-0025,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0477,Office Supplies,Envelopes,782.57,5,0.0,309.0,18.88,High
ORD-000190,2018-10-29,2018-11-03,Standard,CUST-0476,Customer_CUST-0476,Consumer,Canada,Toronto,Ontario,North America,USCA,PROD-0064,Technology,Copiers,1428.5,2,0.1,589.35,22.24,Medium
ORD-000191,2018-06-10,2018-06-14,Standard,CUST-0783,Customer_CUST-0783,Corporate,United States,New York,New York,North America,USCA,PROD-0420,Office Supplies,Storage,1329.43,13,0.1,140.14,72.95,Medium
ORD-000192,2018-02-10,2018-02-14,Standard,CUST-0202,Customer_CUST-0202,Home Office,United States,Houston,Illinois,North America,USCA,PROD-0423,Office Supplies,Paper,360.7,5,0.0,55.63,23.02,Low
ORD-000193,2016-03-17,2016-03-21,Second Class,CUST-1895,Customer_CUST-1895,Home Office,Canada,Vancouver,British Columbia,North America,USCA,PROD-0370,Technology,Copiers,838.81,2,0.1,346.07,21.41,Medium
ORD-000194,2016-07-17,2016-07-21,Standard,CUST-0610,Customer_CUST-0610,Corporate,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0267,Office Supplies,Storage,1103.5,11,0.0,483.01,22.67,Medium
ORD-000195,2018-07-15,2018-07-19,Same Day,CUST-0589,Customer_CUST-0589,Consumer,Spain,Madrid,Madrid,Europe,Europe,PROD-0225,Technology,Phones,695.51,1,0.2,305.76,48.45,Low
ORD-000196,2018-11-10,2018-11-15,Second Class,CUST-1488,Customer_CUST-1488,Consumer,United Kingdom,Birmingham,Birmingham,Europe,Europe,PROD-0054,Furniture,Chairs,260.01,1,0.3,78.62,46.34,Medium
ORD-000197,2018-11-11,2018-11-13,Standard,CUST-0437,Customer_CUST-0437,Consumer,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0004,Furniture,Furnishings,305.83,4,0.5,35.71,35.34,High
ORD-000198,2018-02-10,2018-02-12,Second Class,CUST-0872,Customer_CUST-0872,Corporate,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0304,Furniture,Tables,9952.9,11,0.4,1314.23,17.17,Critical
ORD-000199,2017-08-09,2017-08-10,Standard,CUST-1503,Customer_CUST-1503,Home Office,South Korea,Seoul,Seoul,Asia,Asia Pacific,PROD-0055,Furniture,Tables,3809.71,6,0.0,923.9,55.45,Medium
ORD-000200,2018-01-09,2018-01-11,First Class,CUST-1857,Customer_CUST-1857,Consumer,United Kingdom,London,London,Europe,Europe,PROD-0033,Furniture,Bookcases,5619.53,3,0.0,1608.34,20.39,Low
ORD-000201,2016-11-29,2016-12-05,Second Class,CUST-1393,Customer_CUST-1393,Corporate,Canada,Montreal,British Columbia,North America,USCA,PROD-0129,Office Supplies,Paper,627.64,14,0.0,47.89,53.45,Medium
ORD-000202,2015-04-23,2015-04-25,Standard,CUST-1403,Customer_CUST-1403,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0213,Office Supplies,Paper,212.87,2,0.2,54.87,10.0,Medium
ORD-000203,2015-01-02,2015-01-07,Standard,CUST-0111,Customer_CUST-0111,Home Office,Brazil,Rio de Janeiro,Rio de Janeiro,South America,Latin America,PROD-0465,Office Supplies,Fasteners,481.84,8,0.0,186.19,56.64,High
ORD-000204,2016-10-03,2016-10-07,First Class,CUST-0123,Customer_CUST-0123,Home Office,Italy,Rome,Rome,Europe,Europe,PROD-0418,Office Supplies,Binders,55.79,13,0.4,12.35,69.3,Critical
ORD-000205,2015-08-08,2015-08-12,Second Class,CUST-0054,Customer_CUST-0054,Home Office,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0029,Office Supplies,Paper,1754.52,12,0.0,256.16,76.22,Medium
ORD-000206,2017-05-04,2017-05-11,Same Day,CUST-1495,Customer_CUST-1495,Consumer,Canada,Calgary,British Columbia,North America,USCA,PROD-0195,Furniture,Chairs,287.98,1,0.1,78.61,31.53,High
ORD-000207,2018-06-02,2018-06-09,Standard,CUST-1230,Customer_CUST-1230,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0369,Technology,Phones,8286.76,10,0.4,1848.99,7.76,Low
ORD-000208,2016-01-20,2016-01-27,Standard,CUST-0167,Customer_CUST-0167,Consumer,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0408,Technology,Accessories,3766.92,6,0.4,1016.41,67.81,Medium
ORD-000209,2018-11-27,2018-12-02,Standard,CUST-0990,Customer_CUST-0990,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0482,Furniture,Tables,9771.88,9,0.1,1989.56,9.56,Low
ORD-000210,2018-02-27,2018-03-05,Second Class,CUST-0435,Customer_CUST-0435,Consumer,Canada,Calgary,Quebec,North America,USCA,PROD-0066,Office Supplies,Binders,406.36,6,0.1,94.84,56.88,High
ORD-000211,2017-12-12,2017-12-14,Standard,CUST-1812,Customer_CUST-1812,Home Office,Germany,Berlin,Berlin,Europe,Europe,PROD-0095,Office Supplies,Storage,234.86,11,0.2,97.0,55.83,High
ORD-000212,2016-12-30,2017-01-04,Standard,CUST-0960,Customer_CUST-0960,Home Office,Canada,Montreal,Alberta,North America,USCA,PROD-0488,Office Supplies,Art,636.26,5,0.1,91.74,44.45,Medium
ORD-000213,2018-12-10,2018-12-11,Second Class,CUST-0601,Customer_CUST-0601,Consumer,Italy,Rome,Rome,Europe,Europe,PROD-0127,Furniture,Tables,623.52,1,0.0,185.72,67.0,Medium
ORD-000214,2015-09-04,2015-09-08,Second Class,CUST-1035,Customer_CUST-1035,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0071,Furniture,Furnishings,12690.79,11,0.3,722.0,55.05,Low
ORD-000215,2017-04-15,2017-04-22,Standard,CUST-1407,Customer_CUST-1407,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0243,Office Supplies,Labels,1118.66,7,0.2,164.19,44.47,Low
ORD-000216,2015-07-22,2015-07-25,Standard,CUST-1498,Customer_CUST-1498,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0349,Furniture,Bookcases,16076.03,12,0.1,3755.5,57.95,Low
ORD-000217,2018-04-22,2018-04-23,Second Class,CUST-0509,Customer_CUST-0509,Consumer,Singapore,Singapore,Singapore,Asia,Asia Pacific,PROD-0061,Furniture,Chairs,2519.33,9,0.0,1071.42,1.89,Critical
ORD-000218,2015-05-03,2015-05-10,Standard,CUST-0564,Customer_CUST-0564,Corporate,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0243,Office Supplies,Binders,1265.28,10,0.0,250.8,40.95,Medium
ORD-000219,2016-02-05,2016-02-11,Standard,CUST-0725,Customer_CUST-0725,Home Office,France,Paris,Paris,Europe,Europe,PROD-0203,Furniture,Bookcases,87.67,3,0.1,25.27,68.15,Critical
ORD-000220,2017-02-05,2017-02-06,Standard,CUST-1078,Customer_CUST-1078,Home Office,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0427,Office Supplies,Paper,283.94,3,0.2,84.91,48.39,Critical
ORD-000221,2015-10-21,2015-10-26,Second Class,CUST-0247,Customer_CUST-0247,Consumer,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0373,Office Supplies,Paper,582.69,10,0.2,168.49,73.45,Medium
ORD-000222,2015-10-07,2015-10-09,First Class,CUST-0581,Customer_CUST-0581,Home Office,Colombia,Bogota,Bogota,South America,Latin America,PROD-0089,Furniture,Storage,3080.33,6,0.4,663.65,28.5,High
ORD-000223,2017-06-02,2017-06-06,Standard,CUST-1543,Customer_CUST-1543,Corporate,United Kingdom,London,London,Europe,Europe,PROD-0211,Technology,Machines,864.99,6,0.3,141.06,69.73,Low
ORD-000224,2015-07-17,2015-07-23,Standard,CUST-0140,Customer_CUST-0140,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0331,Office Supplies,Paper,1241.51,9,0.0,402.3,74.63,Medium
ORD-000225,2017-09-08,2017-09-14,First Class,CUST-1922,Customer_CUST-1922,Corporate,China,Shenzhen,Shenzhen,Asia,Asia Pacific,PROD-0045,Office Supplies,Binders,491.17,14,0.3,45.11,67.77,Low
ORD-000226,2017-01-21,2017-01-24,Same Day,CUST-0871,Customer_CUST-0871,Home Office,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0291,Technology,Phones,3338.8,8,0.2,513.73,63.36,Medium
ORD-000227,2015-05-24,2015-05-25,Second Class,CUST-0405,Customer_CUST-0405,Consumer,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0289,Furniture,Chairs,4993.39,5,0.3,546.91,45.48,Medium
ORD-000228,2016-08-31,2016-09-03,Same Day,CUST-0506,Customer_CUST-0506,Consumer,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0069,Furniture,Tables,1329.48,1,0.3,236.17,6.28,Medium
ORD-000229,2018-05-09,2018-05-11,Second Class,CUST-1248,Customer_CUST-1248,Corporate,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0483,Office Supplies,Art,562.04,4,0.0,232.66,60.8,High
ORD-000230,2018-02-21,2018-02-28,Second Class,CUST-0581,Customer_CUST-0581,Consumer,Chile,Santiago,Santiago,South America,Latin America,PROD-0195,Technology,Storage,5775.33,4,0.0,1081.26,18.44,Medium
ORD-000231,2015-07-06,2015-07-08,Standard,CUST-0347,Customer_CUST-0347,Home Office,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0223,Furniture,Furnishings,2768.13,14,0.2,1217.45,19.87,High
ORD-000232,2018-09-11,2018-09-18,Standard,CUST-0863,Customer_CUST-0863,Corporate,United States,Philadelphia,California,North America,USCA,PROD-0140,Furniture,Chairs,11837.05,6,0.0,2666.63,54.98,Medium
ORD-000233,2016-04-08,2016-04-11,Standard,CUST-0374,Customer_CUST-0374,Home Office,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0324,Furniture,Tables,2507.39,3,0.0,969.14,58.39,Low
